,subject,trial,verb,colors,block_index,trial_index_in_block,verb_appear,img_path_colors,feature_appear_colors,response_colors,answer_time_colors
0,6666,1,לקרוא,yellow,0,0,2026-06-08_00-23-52.462,/Users/tomermuller/Desktop/BMR/BindingMemoryRetrival/src/binding_task/features/colors/yellow_image.png,2026-06-08_00-23-54.628,timeout,2026-06-08_00-23-59.638
1,6666,2,לטפס,yellow,0,1,2026-06-08_00-24-00.405,/Users/tomermuller/Desktop/BMR/BindingMemoryRetrival/src/binding_task/features/colors/yellow_image.png,2026-06-08_00-24-02.742,timeout,2026-06-08_00-24-07.752
2,6666,3,לשיר,green,0,2,2026-06-08_00-24-08.630,/Users/tomermuller/Desktop/BMR/BindingMemoryRetrival/src/binding_task/features/colors/green_image.png,2026-06-08_00-24-11.586,timeout,2026-06-08_00-24-16.596
