,subject,trial,object,colors,scenes,object_appear,feature_disappear,difficulty_question_appear,difficulty_answer_time
0,112,1,paper,yellow,bathroom,2026-03-20_18-20-29.669,2026-03-20_18-20-32.682,2026-03-20_18-20-34.135,2026-03-20_18-20-35.634
1,112,2,flower pot,green,bathroom,2026-03-20_18-20-39.139,2026-03-20_18-20-42.153,2026-03-20_18-20-43.541,2026-03-20_18-20-44.375
2,112,3,build a bear,red,kitchen,2026-03-20_18-20-48.748,2026-03-20_18-20-51.761,2026-03-20_18-20-53.110,2026-03-20_18-20-53.640
3,112,4,candle,green,living_room,2026-03-20_18-20-57.638,2026-03-20_18-21-00.652,2026-03-20_18-21-01.913,2026-03-20_18-21-02.861
4,112,5,sweeper,green,living_room,2026-03-20_18-21-07.128,2026-03-20_18-21-10.141,2026-03-20_18-21-12.067,2026-03-20_18-21-13.119
5,112,6,key,red,kitchen,2026-03-20_18-21-17.164,2026-03-20_18-21-20.178,2026-03-20_18-21-21.887,2026-03-20_18-21-22.540
6,112,7,dog,yellow,living_room,2026-03-20_18-21-26.868,2026-03-20_18-21-29.882,2026-03-20_18-21-31.710,2026-03-20_18-21-33.046
