,subject,trial,object,colors,scenes,object_appear,feature_disappear,difficulty_question_appear,difficulty_answer_time
0,113,1,lego,yellow,kitchen,2026-03-23_22-49-19.022,2026-03-23_22-49-22.034,2026-03-23_22-49-23.115,2026-03-23_22-49-24.367
1,113,2,headphones,red,kitchen,2026-03-23_22-49-28.947,2026-03-23_22-49-31.959,2026-03-23_22-49-33.867,2026-03-23_22-49-35.300
2,113,3,bulb,green,bathroom,2026-03-23_22-49-38.896,2026-03-23_22-49-41.908,2026-03-23_22-49-43.202,2026-03-23_22-49-44.689
3,113,4,game,yellow,bathroom,2026-03-23_22-49-47.263,2026-03-23_22-49-50.276,2026-03-23_22-49-51.586,2026-03-23_22-49-57.110
4,113,5,tie,red,living_room,2026-03-23_22-49-59.765,2026-03-23_22-50-02.777,2026-03-23_22-50-04.338,2026-03-23_22-50-05.600
5,113,6,key,green,kitchen,2026-03-23_22-50-10.109,2026-03-23_22-50-13.122,2026-03-23_22-50-14.473,2026-03-23_22-50-15.125
6,113,7,wipes,green,living_room,2026-03-23_22-50-19.205,2026-03-23_22-50-22.217,2026-03-23_22-50-24.229,2026-03-23_22-50-25.685
