,subject,trial,object,colors,scenes,object_appear,feature_disappear,difficulty_question_appear,difficulty_answer_time
0,113,1,lego,yellow,kitchen,2026-03-23_22-49-19.022,2026-03-23_22-49-22.034,2026-03-23_22-49-23.115,2026-03-23_22-49-24.367
