,subject,trial,object,colors,scenes,object_appear,feature_disappear,difficulty_question_appear,difficulty_answer_time
0,101,1,lego,red,kitchen,2026-03-14_18-30-07.630,2026-03-14_18-30-10.643,2026-03-14_18-30-12.349,2026-03-14_18-30-14.075
1,101,2,build a bear,red,living_room,2026-03-14_18-30-18.379,2026-03-14_18-30-21.393,2026-03-14_18-30-22.636,2026-03-14_18-30-24.456
2,101,3,clock,green,bathroom,2026-03-14_18-30-27.977,2026-03-14_18-30-30.990,2026-03-14_18-30-32.313,2026-03-14_18-30-35.639
3,101,4,game,red,living_room,2026-03-14_18-30-38.564,2026-03-14_18-30-41.578,2026-03-14_18-30-42.794,2026-03-14_18-30-43.908
4,101,5,flower pot,green,living_room,2026-03-14_18-30-47.406,2026-03-14_18-30-50.420,2026-03-14_18-30-51.567,2026-03-14_18-30-53.384
5,101,6,sponge,yellow,kitchen,2026-03-14_18-30-57.758,2026-03-14_18-31-00.772,2026-03-14_18-31-01.932,2026-03-14_18-31-03.314
6,101,7,iphone,yellow,kitchen,2026-03-14_18-31-07.338,2026-03-14_18-31-10.351,2026-03-14_18-31-12.014,2026-03-14_18-31-13.861
