,subject,trial,verb,trial_index,cue_verb_appear,recalled,recall_key_time,cue_verb_disappear,animacy_question_appear,animacy_answer,animacy_answer_time
0,5555,1,לשחות,0,2026-06-07_23-16-47.259,False,2026-06-07_23-16-54.269,2026-06-07_23-16-56.279,2026-06-07_23-16-56.285,animate,2026-06-07_23-17-10.795
